ID,LATITUDE,LONGITUDE
14,1.43376160343539,103.829006129834
15,1.37234519149636,103.949805421214
16,1.38511154955356,103.745036167764
17,1.30477688532536,103.772396246049
18,1.4248993192219,103.847249789758
19,1.29748655932855,103.80469379743
20,1.30307515205147,103.873149707591
21,1.39550149743855,103.885784328681
22,1.35662609413487,103.986562208495
23,1.36209053459188,103.854587757902
24,1.26408889294438,103.820208766742
25,1.30091736056425,103.90533928065
26,1.29929406596036,103.787404058784
27,1.31672453135386,103.901681659639
28,1.35076935257845,103.872296143862
29,1.26427054261311,103.822476140813
30,1.32607594879214,103.933497473796
31,1.4456745290189,103.831508132401
32,1.44338209052932,103.786551792217
33,1.32736337584037,103.918227915687
34,1.38433426615655,103.881623070164
35,1.35259361362837,103.944785968039
36,1.33402529481694,103.742586014944
37,1.26427054261311,103.822476140813
38,1.39205314156706,103.89507054384
39,1.40845572949743,103.960616206549
40,1.29800154689217,103.771466764969
41,1.26427054261311,103.822476140813
42,1.27486265714118,103.807875425734
43,1.29487905002429,103.857675494346
44,1.30780928200515,103.86252557245
45,1.26427054261311,103.822476140813
46,1.37234519149636,103.949805421214
47,1.42946660837667,103.835790714459
48,1.37760059122329,103.772489657893
49,1.33500720790366,103.706278743989
50,1.33491758755437,103.746877132868
51,1.32365172481192,103.922102955664
52,1.26427054261311,103.822476140813
53,1.39439308574218,103.893164085425
54,1.42946660837667,103.835790714459
55,1.31411852993898,103.931102388616
56,1.35037541626109,103.74912389291
57,1.4360700650803,103.785981524253
58,1.37760059122329,103.772489657893
59,1.33500720790366,103.706278743989
60,1.37992045176243,103.764357180314
61,1.32980734122541,103.854404351339
62,1.43514061477093,103.785951871544
63,1.40638890775119,103.902150850842
64,1.42946660837667,103.835790714459
65,1.29510840992217,103.848922492718
66,1.44431165485789,103.790067364842
67,1.37248308734511,103.893788141349
68,1.37050445523679,103.895291518188
69,1.29690169591241,103.899692908286
70,1.30448579105197,103.833941935117
71,1.30372322368856,103.83524031199
72,1.35313359828812,103.940408135311
73,1.31752384637596,103.892724428994
74,1.28414356786844,103.851991124176
75,1.30082071769235,103.845067272938
76,1.3318797140041,103.869057877586
77,1.40638890775119,103.902150850842
78,1.29389357863312,103.853119904656
79,1.25129010193548,103.817802340363
80,1.29389357863312,103.853119904656
81,1.25129010193548,103.817802340363
82,1.34316035195426,103.953347548212
83,1.31893132637472,103.894482925602
84,1.37573561146694,103.869103471495
85,1.40036461088847,103.90912712626
86,1.44819436804175,103.819464386349
87,1.31881486980278,103.892580778242
88,1.35369188683393,103.945042729998
89,1.33931503949907,103.705351000543
90,1.42946660837667,103.835790714459
91,1.36938922690344,103.84847796594
92,1.44885564679911,103.832409172149
93,1.3151619083025,103.764711789372
94,1.34885036049503,103.757903337572
95,1.4360700650803,103.785981524253
96,1.3766980678365,103.95514122442
97,1.39205314156706,103.89507054384
98,1.34270618908191,103.953024500209
99,1.37560507051107,103.879455004929
0,1.41796143093751,103.901321830086
1,1.33259350255528,103.678953216561
2,1.41796143093751,103.901321830086
3,1.30307515205147,103.873149707591
4,1.43376160343539,103.829006129834
5,1.37234519149636,103.949805421214
6,1.38511154955356,103.745036167764
7,1.30477688532536,103.772396246049
8,1.4248993192219,103.847249789758
9,1.29748655932855,103.80469379743
10,1.41796143093751,103.901321830086
11,1.33259350255528,103.678953216561
12,1.41796143093751,103.901321830086
13,1.30307515205147,103.873149707591
14,1.43376160343539,103.829006129834
15,1.37234519149636,103.949805421214
16,1.38511154955356,103.745036167764
17,1.30477688532536,103.772396246049
18,1.4248993192219,103.847249789758
19,1.29748655932855,103.80469379743
20,1.30307515205147,103.873149707591
21,1.36209053459188,103.854587757902
22,1.30091736056425,103.90533928065
23,1.29929406596036,103.787404058784
24,1.31672453135386,103.901681659639
25,1.35076935257845,103.872296143862
26,1.33402529481694,103.742586014944
27,1.26427054261311,103.822476140813
28,1.39205314156706,103.89507054384
29,1.40845572949743,103.960616206549
30,1.32607594879214,103.933497473796
31,1.4456745290189,103.831508132401
32,1.44338209052932,103.786551792217
33,1.3480262095627,103.743595035
34,1.44602265750894,103.834372150393
35,1.37173508334316,103.894234783936
36,1.30710677922683,103.832233917564
37,1.32736337584037,103.918227915687
38,1.38433426615655,103.881623070164
39,1.35259361362837,103.944785968039
40,1.3480262095627,103.743595035
41,1.44602265750894,103.834372150393
42,1.37173508334316,103.894234783936
43,1.30710677922683,103.832233917564
44,1.29800154689217,103.771466764969
45,1.27486265714118,103.807875425734
46,1.29487905002429,103.857675494346
47,1.30780928200515,103.86252557245
48,1.26427054261311,103.822476140813
49,1.37234519149636,103.949805421214
50,1.33491758755437,103.746877132868
51,1.32365172481192,103.922102955664
52,1.26427054261311,103.822476140813
53,1.39439308574218,103.893164085425
54,1.42946660837667,103.835790714459
55,1.31411852993898,103.931102388616
56,1.35037541626109,103.74912389291
57,1.4360700650803,103.785981524253
58,1.37760059122329,103.772489657893
59,1.33500720790366,103.706278743989
60,1.37992045176243,103.764357180314
61,1.32980734122541,103.854404351339
62,1.43514061477093,103.785951871544
63,1.40638890775119,103.902150850842
64,1.42946660837667,103.835790714459
65,1.29510840992217,103.848922492718
66,1.44431165485789,103.790067364842
67,1.37248308734511,103.893788141349
68,1.37050445523679,103.895291518188
69,1.29690169591241,103.899692908286
70,1.30448579105197,103.833941935117
71,1.30372322368856,103.83524031199
72,1.35313359828812,103.940408135311
73,1.31752384637596,103.892724428994
74,1.28414356786844,103.851991124176
75,1.30082071769235,103.845067272938
76,1.3318797140041,103.869057877586
77,1.40638890775119,103.902150850842
78,1.29389357863312,103.853119904656
79,1.25129010193548,103.817802340363
80,1.29389357863312,103.853119904656
81,1.25129010193548,103.817802340363
82,1.34316035195426,103.953347548212
83,1.31893132637472,103.894482925602
84,1.37573561146694,103.869103471495
85,1.40036461088847,103.90912712626
86,1.44819436804175,103.819464386349
87,1.31881486980278,103.892580778242
88,1.35369188683393,103.945042729998
89,1.33931503949907,103.705351000543
90,1.3152418309141,103.919126705824
91,1.30082071769235,103.845067272938
92,1.39205314156706,103.89507054384
93,1.42946660837667,103.835790714459
94,1.36938922690344,103.84847796594
95,1.44885564679911,103.832409172149
96,1.3151619083025,103.764711789372
97,1.34885036049503,103.757903337572
98,1.4360700650803,103.785981524253
99,1.39205314156706,103.89507054384
100,1.30307515205147,103.873149707591
101,1.43991699638813,103.800779709518
102,1.27854512277704,103.850090039853
103,1.31044853153909,103.846650073396
104,1.28197500877858,103.836779950973
105,1.3816416852621,103.948473389285
106,1.42662488391448,103.842930213866
107,1.3487416466288,103.697739629738
108,1.31560895809203,103.896081274411
109,1.34833335760515,103.724307319237
110,1.28744981772847,103.81344506122
111,1.35227804040128,103.943727694121
112,1.32613455591565,103.929564227143
113,1.37848224932124,103.763672842754
114,1.37050445523679,103.895291518188
115,1.35313359828812,103.940408135311
116,1.32070510956845,103.844160709661
117,1.26427054261311,103.822476140813
118,1.30171315648965,103.859347637121
119,1.2827145607859,103.848590125427
120,1.33333040302344,103.740167225896
121,1.30307515205147,103.873149707591
122,1.30448579105197,103.833941935117
123,1.37705377637971,103.7458141169
124,1.43306021695327,103.841649364872
125,1.39408455300522,103.88693871388
126,1.36938922690344,103.84847796594
127,1.32473632812103,103.929256259726
128,1.33408359331373,103.962946083391
129,1.29531966312622,103.809758591447
130,1.43058343799569,103.790845778879
131,1.41676014906923,103.834594972776
132,1.34138531163599,103.691459639068
133,1.31139349427341,103.856487111691
134,1.39066617206688,103.747920712506
135,1.37234358233883,103.855455428073
136,1.32473632812103,103.929256259726
137,1.33408359331373,103.962946083391
138,1.29531966312622,103.809758591447
139,1.34195861016793,103.697593081001
140,1.30183639214645,103.859897079815
141,1.31883225284458,103.808061967625
142,1.32561764102293,103.678410551563
143,1.3151619083025,103.764711789372
144,1.29531966312622,103.809758591447
145,1.33131111312379,103.925307784513
146,1.30817190042256,103.895304085036
147,1.34834916643319,103.711381619147
148,1.38433426615655,103.881623070164
149,1.34715255032968,103.742824825591
150,1.29531966312622,103.809758591447
151,1.30307515205147,103.873149707591
152,1.42790288991304,103.836177650973
153,1.3766980678365,103.95514122442
154,1.28295937585708,103.847836670624
155,1.31139349427341,103.856487111691
156,1.27547252623201,103.839962631748
157,1.34834916643319,103.711381619147
158,1.38433426615655,103.881623070164
159,1.34715255032968,103.742824825591
160,1.29531966312622,103.809758591447
161,1.30307515205147,103.873149707591
162,1.42790288991304,103.836177650973
163,1.3766980678365,103.95514122442
164,1.28295937585708,103.847836670624
165,1.31139349427341,103.856487111691
166,1.27547252623201,103.839962631748
167,1.34834916643319,103.711381619147
168,1.38433426615655,103.881623070164
169,1.34715255032968,103.742824825591
170,1.41798969122298,103.841317292608
171,1.4440528137681,103.817027689848
172,1.36938922690344,103.84847796594
173,1.38511154955356,103.745036167764
174,1.37992045176243,103.764357180314
175,1.33875930729064,103.778600077834
176,1.4360700650803,103.785981524253
177,1.33500720790366,103.706278743989
178,1.45392690300652,103.777694089207
179,1.30107310965583,103.859744886888
180,1.43354318137534,103.77988189197
181,1.42626043639214,103.836261433583
182,1.29351287719231,103.784685581372
183,1.30091736056425,103.90533928065
184,1.37443844465036,103.95195282292
185,1.31881486980278,103.892580778242
186,1.30082071769235,103.845067272938
187,1.39183688254074,103.871190376558
188,1.32365172481192,103.922102955664
189,1.37789204897273,103.856411982029
190,1.34270618908191,103.953024500209
191,1.36015720495893,103.990090538078
192,1.36129123176598,103.99060554697
193,1.36938922690344,103.84847796594
194,1.29012765494819,103.816552347869
195,1.35861159094192,103.751790910733
196,1.28383730148701,103.81746608298
197,1.31752384637596,103.892724428994
198,1.33491758755437,103.746877132868
199,1.29351287719231,103.784685581372
200,1.30240462507128,103.876638148971
201,1.36707357525622,103.964632225014
202,1.28023825446086,103.853369662547
203,1.29185533273026,103.85857808906
204,1.44175296834191,103.82479165671
205,1.2737515493144,103.801179385061
206,1.39205314156706,103.89507054384
207,1.28383730148701,103.81746608298
208,1.31752384637596,103.892724428994
209,1.33491758755437,103.746877132868
210,1.38358032362676,103.770768501474
211,1.35259361362837,103.944785968039
212,1.3914064187312,103.876165682945
213,1.37300750160253,103.837612421294
214,1.32045851808392,103.843840430508
215,1.29487905002429,103.857675494346
216,1.28883856248204,103.846558024744
217,1.3766980678365,103.95514122442
218,1.3317758150305,103.946201241591
219,1.34270618908191,103.953024500209
220,1.35227804040128,103.943727694121
221,1.37848224932124,103.763672842754
222,1.31474238838871,103.8945518516
223,1.28385698427206,103.852128173355
224,1.39205314156706,103.89507054384
225,1.39922772538912,103.88965593061
226,1.34903331201636,103.749566478309
227,1.37234519149636,103.949805421214
228,1.42790288991304,103.836177650973
229,1.40638890775119,103.902150850842
230,1.37234519149636,103.949805421214
231,1.40638890775119,103.902150850842
232,1.30307515205147,103.873149707591
233,1.44819436804175,103.819464386349
234,1.42790288991304,103.836177650973
235,1.31694445431701,103.818338957231
236,1.3012292273119,103.858458416786
237,1.43712301500434,103.795314383823
238,1.26408889294438,103.820208766742
239,1.32365172481192,103.922102955664
240,1.29690169591241,103.899692908286
241,1.38409587235577,103.744949359275
242,1.37992045176243,103.764357180314
243,1.30224327074302,103.85270021499
244,1.36129123176598,103.99060554697
245,1.42750548860509,103.837125285899
246,1.30307515205147,103.873149707591
247,1.44556234107034,103.785607170127
248,1.34529287146324,103.93422869419
249,1.38269271730514,103.89105712565
250,1.33402529481694,103.742586014944
251,1.37850873559017,103.773212348159
252,1.35662609413487,103.986562208495
253,1.34270618908191,103.953024500209
254,1.33245835393863,103.84711660701
255,1.42958660649594,103.774850125046
256,1.36267450828024,103.76417292006
257,1.33491758755437,103.746877132868
258,1.36274851459883,103.894906998774
0,1.41796143093751,103.901321830086
1,1.33259350255528,103.678953216561
2,1.41796143093751,103.901321830086
3,1.30307515205147,103.873149707591
4,1.43376160343539,103.829006129834
5,1.37234519149636,103.949805421214
6,1.38511154955356,103.745036167764
7,1.30477688532536,103.772396246049
8,1.4248993192219,103.847249789758
9,1.29748655932855,103.80469379743
10,1.41796143093751,103.901321830086
11,1.33259350255528,103.678953216561
12,1.41796143093751,103.901321830086
13,1.30307515205147,103.873149707591
14,1.43376160343539,103.829006129834
15,1.37234519149636,103.949805421214
16,1.38511154955356,103.745036167764
17,1.30477688532536,103.772396246049
18,1.4248993192219,103.847249789758
19,1.29748655932855,103.80469379743
20,1.30307515205147,103.873149707591
21,1.39550149743855,103.885784328681
22,1.35662609413487,103.986562208495
23,1.36209053459188,103.854587757902
24,1.26408889294438,103.820208766742
25,1.30091736056425,103.90533928065
26,1.29929406596036,103.787404058784
27,1.31672453135386,103.901681659639
28,1.35076935257845,103.872296143862
29,1.26427054261311,103.822476140813
30,1.32607594879214,103.933497473796
31,1.4456745290189,103.831508132401
32,1.44338209052932,103.786551792217
33,1.32736337584037,103.918227915687
34,1.38433426615655,103.881623070164
35,1.35259361362837,103.944785968039
36,1.33402529481694,103.742586014944
37,1.26427054261311,103.822476140813
38,1.39205314156706,103.89507054384
39,1.40845572949743,103.960616206549
40,1.29800154689217,103.771466764969
41,1.26427054261311,103.822476140813
42,1.27486265714118,103.807875425734
43,1.29487905002429,103.857675494346
44,1.30780928200515,103.86252557245
45,1.26427054261311,103.822476140813
46,1.37234519149636,103.949805421214
47,1.42946660837667,103.835790714459
48,1.37760059122329,103.772489657893
49,1.33500720790366,103.706278743989
50,1.33491758755437,103.746877132868
51,1.32365172481192,103.922102955664
52,1.26427054261311,103.822476140813
53,1.39439308574218,103.893164085425
54,1.42946660837667,103.835790714459
55,1.31411852993898,103.931102388616
56,1.35037541626109,103.74912389291
57,1.4360700650803,103.785981524253
58,1.37760059122329,103.772489657893
59,1.33500720790366,103.706278743989
60,1.37992045176243,103.764357180314
61,1.32980734122541,103.854404351339
62,1.43514061477093,103.785951871544
63,1.40638890775119,103.902150850842
64,1.42946660837667,103.835790714459
65,1.29510840992217,103.848922492718
66,1.44431165485789,103.790067364842
67,1.37248308734511,103.893788141349
68,1.37050445523679,103.895291518188
69,1.29690169591241,103.899692908286
70,1.30448579105197,103.833941935117
71,1.30372322368856,103.83524031199
72,1.35313359828812,103.940408135311
73,1.31752384637596,103.892724428994
74,1.28414356786844,103.851991124176
75,1.30082071769235,103.845067272938
76,1.3318797140041,103.869057877586
77,1.40638890775119,103.902150850842
78,1.29389357863312,103.853119904656
79,1.25129010193548,103.817802340363
80,1.29389357863312,103.853119904656
81,1.25129010193548,103.817802340363
82,1.34316035195426,103.953347548212
83,1.31893132637472,103.894482925602
84,1.37573561146694,103.869103471495
85,1.40036461088847,103.90912712626
86,1.44819436804175,103.819464386349
87,1.31881486980278,103.892580778242
88,1.35369188683393,103.945042729998
89,1.33931503949907,103.705351000543
90,1.42946660837667,103.835790714459
91,1.36938922690344,103.84847796594
92,1.44885564679911,103.832409172149
93,1.3151619083025,103.764711789372
94,1.34885036049503,103.757903337572
95,1.4360700650803,103.785981524253
96,1.3766980678365,103.95514122442
97,1.39205314156706,103.89507054384
98,1.34270618908191,103.953024500209
99,1.37560507051107,103.879455004929
0,1.41796143093751,103.901321830086
1,1.33259350255528,103.678953216561
2,1.41796143093751,103.901321830086
3,1.30307515205147,103.873149707591
4,1.43376160343539,103.829006129834
5,1.37234519149636,103.949805421214
6,1.38511154955356,103.745036167764
7,1.30477688532536,103.772396246049
8,1.4248993192219,103.847249789758
9,1.29748655932855,103.80469379743
10,1.38511154955356,103.745036167764
11,1.31139349427341,103.856487111691
12,1.2991371723215,103.855450325604
13,1.32561764102293,103.678410551563
14,1.33332819303974,103.743359442234
15,1.35037541626109,103.74912389291
16,1.35662609413487,103.986562208495
17,1.39550149743855,103.885784328681
18,1.35076935257845,103.872296143862
0,1.41796143093751,103.901321830086
1,1.33259350255528,103.678953216561
2,1.41796143093751,103.901321830086
3,1.30307515205147,103.873149707591
4,1.43376160343539,103.829006129834
5,1.37234519149636,103.949805421214
6,1.38511154955356,103.745036167764
7,1.30477688532536,103.772396246049
8,1.4248993192219,103.847249789758
9,1.29748655932855,103.80469379743
10,1.41796143093751,103.901321830086
11,1.33259350255528,103.678953216561
12,1.41796143093751,103.901321830086
13,1.30307515205147,103.873149707591
14,1.43376160343539,103.829006129834
15,1.37234519149636,103.949805421214
16,1.38511154955356,103.745036167764
17,1.30477688532536,103.772396246049
18,1.4248993192219,103.847249789758
19,1.29748655932855,103.80469379743
20,1.30307515205147,103.873149707591
21,1.36209053459188,103.854587757902
22,1.30091736056425,103.90533928065
23,1.29929406596036,103.787404058784
24,1.31672453135386,103.901681659639
25,1.35076935257845,103.872296143862
26,1.33402529481694,103.742586014944
27,1.26427054261311,103.822476140813
28,1.39205314156706,103.89507054384
29,1.40845572949743,103.960616206549
30,1.32607594879214,103.933497473796
31,1.4456745290189,103.831508132401
32,1.44338209052932,103.786551792217
33,1.3480262095627,103.743595035
34,1.44602265750894,103.834372150393
35,1.37173508334316,103.894234783936
36,1.30710677922683,103.832233917564
37,1.32736337584037,103.918227915687
38,1.38433426615655,103.881623070164
39,1.35259361362837,103.944785968039
40,1.3480262095627,103.743595035
41,1.44602265750894,103.834372150393
42,1.37173508334316,103.894234783936
43,1.30710677922683,103.832233917564
44,1.29800154689217,103.771466764969
45,1.27486265714118,103.807875425734
46,1.29487905002429,103.857675494346
47,1.30780928200515,103.86252557245
48,1.26427054261311,103.822476140813
49,1.37234519149636,103.949805421214
50,1.33491758755437,103.746877132868
51,1.32365172481192,103.922102955664
52,1.26427054261311,103.822476140813
53,1.39439308574218,103.893164085425
54,1.42946660837667,103.835790714459
55,1.31411852993898,103.931102388616
56,1.35037541626109,103.74912389291
57,1.4360700650803,103.785981524253
58,1.37760059122329,103.772489657893
59,1.33500720790366,103.706278743989
60,1.37992045176243,103.764357180314
61,1.32980734122541,103.854404351339
62,1.43514061477093,103.785951871544
63,1.40638890775119,103.902150850842
64,1.42946660837667,103.835790714459
65,1.29510840992217,103.848922492718
66,1.44431165485789,103.790067364842
67,1.37248308734511,103.893788141349
68,1.37050445523679,103.895291518188
69,1.29690169591241,103.899692908286
70,1.30448579105197,103.833941935117
71,1.30372322368856,103.83524031199
72,1.35313359828812,103.940408135311
73,1.31752384637596,103.892724428994
74,1.28414356786844,103.851991124176
75,1.30082071769235,103.845067272938
76,1.3318797140041,103.869057877586
77,1.40638890775119,103.902150850842
78,1.29389357863312,103.853119904656
79,1.25129010193548,103.817802340363
80,1.29389357863312,103.853119904656
81,1.25129010193548,103.817802340363
82,1.34316035195426,103.953347548212
83,1.31893132637472,103.894482925602
84,1.37573561146694,103.869103471495
85,1.40036461088847,103.90912712626
86,1.44819436804175,103.819464386349
87,1.31881486980278,103.892580778242
88,1.35369188683393,103.945042729998
89,1.33931503949907,103.705351000543
90,1.3152418309141,103.919126705824
91,1.30082071769235,103.845067272938
92,1.39205314156706,103.89507054384
93,1.42946660837667,103.835790714459
94,1.36938922690344,103.84847796594
95,1.44885564679911,103.832409172149
96,1.3151619083025,103.764711789372
97,1.34885036049503,103.757903337572
98,1.4360700650803,103.785981524253
99,1.39205314156706,103.89507054384
